854,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420854201407081128.jpg
474,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420474201407081133.jpg
881,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420881201407081127.jpg
432,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420432201407081133.jpg
1515,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421515201407081119.jpg
1387,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421387201407081121.jpg
552,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420552201407081131.jpg
1041,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421041201407081125.jpg
85,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420085201407081137.jpg
3,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420003201407081138.jpg
1507,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421507201407081119.jpg
1296,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421296201407081122.jpg
572,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420572201407081131.jpg
261,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420261201407081135.jpg
1436,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421436201407081121.jpg
982,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420982201407081126.jpg
763,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420763201407081129.jpg
1119,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421119201407081124.jpg
43,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420043201407081138.jpg
1022,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421022201407081125.jpg
1471,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421471201407081120.jpg
380,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420380201407081134.jpg
987,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420987201407081126.jpg
928,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420928201407081126.jpg
1446,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421446201407081120.jpg
441,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420441201407081132.jpg
962,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420962201407081126.jpg
1354,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421354201407081121.jpg
1346,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421346201407081121.jpg
1467,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421467201407081120.jpg
586,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420586201407081131.jpg
1129,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421129201407081124.jpg
595,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420595201407081131.jpg
1484,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421484201407081119.jpg
724,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420724201407081129.jpg
607,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420607201407081131.jpg
1177,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421177201407081123.jpg
1018,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421018201407081125.jpg
508,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420508201407081132.jpg
200,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420200201407081136.jpg
501,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420501201407081132.jpg
672,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420672201407081130.jpg
590,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420590201407081131.jpg
1340,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421340201407081122.jpg
84,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420084201407081137.jpg
351,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420351201407081134.jpg
917,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420917201407081126.jpg
370,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420370201407081134.jpg
513,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420513201407081132.jpg
1067,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421067201407081125.jpg
426,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420426201407081133.jpg
